[INF] (2014-12-23 12:54:43) [config.go:main.readConfigFile] RabbitRelay: reading configuration from: ./rabbitrelaygo.cfg
[INF] (2014-12-23 12:54:43) [rabbitrelay.go:main.setupPublishers] Connecting to slave server: Daisy at: daisy.dev.snapcloud.net
[INF] (2014-12-23 12:54:44) [rabbitrelay.go:main.setupPublishers] ... Connected to slave server: Daisy
[INF] (2014-12-23 12:54:44) [rabbitrelay.go:main.setupPublishers] Connecting to slave server: REHLSSL at: atomic.dev.snapcloud.net
[INF] (2014-12-23 12:54:44) [rabbitrelay.go:main.setupPublishers] ... Connected to slave server: REHLSSL
[INF] (2014-12-23 12:54:44) [rabbitrelay.go:main.consumeMessages] Server URL: amqp://guest:guest@10.82.5.151:5672/
[TRC] (2014-12-23 12:54:44) [consumer.go:synapse-wireless.com/rmqconsumer.NewConsumer] NewConsumer() start
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:05) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Processing deliveries
[TRC] (2014-12-23 12:55:06) [rabbitrelay.go:main.consumerHandler] Message Sent
